participant_id,full_name,nationality,age_group,condition,financial_literacy,need_for_cognition,technology_disposition,scenario,applicant,ai_verdict,ai_correct,participant_decision,followed_ai,correct_decision,confidence_1_5,response_time_ms
P0400,Chioma Nwosu,Nigerian,23-27,A_no_explanation,1,2.4,3.1,5,"Anika P., 29, Full-time",D,True,D,True,True,4,14181
P0400,Chioma Nwosu,Nigerian,23-27,A_no_explanation,1,2.4,3.1,6,"David H., 47, Full-time",A,True,D,False,False,4,18789
P0400,Chioma Nwosu,Nigerian,23-27,A_no_explanation,1,2.4,3.1,7,"Fatima A., 33, Contract",D,False,A,False,True,3,15770
P0400,Chioma Nwosu,Nigerian,23-27,A_no_explanation,1,2.4,3.1,8,"Tom B., 22, Full-time",D,True,D,True,True,3,16396
P0400,Chioma Nwosu,Nigerian,23-27,A_no_explanation,1,2.4,3.1,9,"Olga S., 38, Full-time",A,True,A,True,True,4,8397
P0400,Chioma Nwosu,Nigerian,23-27,A_no_explanation,1,2.4,3.1,10,"Chen W., 45, Part-time",A,False,A,True,False,5,13361
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,12894
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,2,"James K., 28, Full-time",A,True,A,True,True,2,15271
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,21590
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,20343
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,5,"Anika P., 29, Full-time",D,True,A,False,False,3,12548
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,6,"David H., 47, Full-time",A,True,A,True,True,3,5392
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,7,"Fatima A., 33, Contract",D,False,D,True,False,3,12695
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,8,"Tom B., 22, Full-time",D,True,A,False,False,2,19711
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,9,"Olga S., 38, Full-time",A,True,D,False,False,2,18519
P0401,Nur Izzati,Malaysian,23-27,A_no_explanation,2,3.6,2.4,10,"Chen W., 45, Part-time",A,False,A,True,False,2,4770
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,19047
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,2,"James K., 28, Full-time",A,True,D,False,False,4,24318
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,14088
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,17590
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,5,"Anika P., 29, Full-time",D,True,D,True,True,4,13054
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,6,"David H., 47, Full-time",A,True,D,False,False,4,20407
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,7,"Fatima A., 33, Contract",D,False,A,False,True,3,22730
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,8,"Tom B., 22, Full-time",D,True,D,True,True,3,13028
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,9,"Olga S., 38, Full-time",A,True,A,True,True,3,13738
P0402,Lily A. Scott,British,23-27,B_surface,2,3.1,3.3,10,"Chen W., 45, Part-time",A,False,A,True,False,3,14146
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,15979
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,2,"James K., 28, Full-time",A,True,D,False,False,4,17622
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,3,"Priya R., 41, Self-employed",D,False,D,True,False,2,10503
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,9022
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,5,"Anika P., 29, Full-time",D,True,A,False,False,2,28069
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,6,"David H., 47, Full-time",A,True,A,True,True,3,7994
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,7,"Fatima A., 33, Contract",D,False,D,True,False,4,11095
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,8,"Tom B., 22, Full-time",D,True,A,False,False,2,20407
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,9,"Olga S., 38, Full-time",A,True,D,False,False,3,18016
P0403,Farah Yousaf,Pakistani,23-27,B_surface,1,1.3,4.0,10,"Chen W., 45, Part-time",A,False,A,True,False,4,7279
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,15589
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,2,"James K., 28, Full-time",A,True,A,True,True,2,10218
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,17159
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,17580
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,5,"Anika P., 29, Full-time",D,True,D,True,True,4,11095
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,6,"David H., 47, Full-time",A,True,A,True,True,4,16205
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,7,"Fatima A., 33, Contract",D,False,A,False,True,3,13089
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,8,"Tom B., 22, Full-time",D,True,A,False,False,3,16243
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,9,"Olga S., 38, Full-time",A,True,A,True,True,3,7644
P0404,Iqbal Nasir,Malaysian,33-40,B_surface,0,3.4,4.3,10,"Chen W., 45, Part-time",A,False,A,True,False,2,11891
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,22012
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,2,"James K., 28, Full-time",A,True,A,True,True,3,10332
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,3,"Priya R., 41, Self-employed",D,False,D,True,False,2,11652
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,22785
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,5,"Anika P., 29, Full-time",D,True,D,True,True,3,11482
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,6,"David H., 47, Full-time",A,True,A,True,True,3,10301
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,7,"Fatima A., 33, Contract",D,False,A,False,True,2,18586
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,8,"Tom B., 22, Full-time",D,True,D,True,True,3,7548
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,9,"Olga S., 38, Full-time",A,True,D,False,False,2,19529
P0405,Emily A. Clarke,British,41-50,B_surface,1,3.9,2.5,10,"Chen W., 45, Part-time",A,False,A,True,False,2,11763
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,23321
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,2,"James K., 28, Full-time",A,True,A,True,True,3,14378
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,7838
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,4,"Marcus T., 55, Part-time",D,True,D,True,True,1,20914
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,5,"Anika P., 29, Full-time",D,True,A,False,False,3,19749
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,6,"David H., 47, Full-time",A,True,A,True,True,4,15595
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,7,"Fatima A., 33, Contract",D,False,A,False,True,2,15854
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,8,"Tom B., 22, Full-time",D,True,A,False,False,3,21780
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,9,"Olga S., 38, Full-time",A,True,A,True,True,2,16147
P0406,Bazlur Rahman,Bangladeshi,23-27,B_surface,0,3.4,2.2,10,"Chen W., 45, Part-time",A,False,D,False,True,3,15790
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,1,"Sarah M., 34, Part-time",D,True,A,False,False,4,30370
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,2,"James K., 28, Full-time",A,True,A,True,True,2,14022
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,15588
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,14663
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,5,"Anika P., 29, Full-time",D,True,A,False,False,3,20885
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,6,"David H., 47, Full-time",A,True,D,False,False,3,19880
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,7,"Fatima A., 33, Contract",D,False,A,False,True,2,20665
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,8,"Tom B., 22, Full-time",D,True,A,False,False,3,20426
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,9,"Olga S., 38, Full-time",A,True,A,True,True,2,14878
P0407,Shumi Akter,Bangladeshi,28-32,B_surface,3,3.5,4.5,10,"Chen W., 45, Part-time",A,False,A,True,False,3,12031
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,14802
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,2,"James K., 28, Full-time",A,True,A,True,True,4,8685
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,3,"Priya R., 41, Self-employed",D,False,D,True,False,2,14783
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,14716
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,5,"Anika P., 29, Full-time",D,True,D,True,True,3,13277
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,6,"David H., 47, Full-time",A,True,D,False,False,4,25816
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,7,"Fatima A., 33, Contract",D,False,A,False,True,3,15342
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,8,"Tom B., 22, Full-time",D,True,D,True,True,3,15145
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,9,"Olga S., 38, Full-time",A,True,A,True,True,4,10333
P0408,Rifat Hasan,Bangladeshi,28-32,B_surface,1,2.8,3.1,10,"Chen W., 45, Part-time",A,False,D,False,True,3,17708
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,1,"Sarah M., 34, Part-time",D,True,A,False,False,1,16461
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,2,"James K., 28, Full-time",A,True,A,True,True,2,14091
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,16792
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,8249
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,5,"Anika P., 29, Full-time",D,True,D,True,True,3,12184
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,6,"David H., 47, Full-time",A,True,A,True,True,2,8132
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,7,"Fatima A., 33, Contract",D,False,D,True,False,2,10400
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,8,"Tom B., 22, Full-time",D,True,A,False,False,2,14460
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,9,"Olga S., 38, Full-time",A,True,D,False,False,3,24688
P0409,Turjoy Roy,Bangladeshi,18-22,A_no_explanation,0,3.9,3.2,10,"Chen W., 45, Part-time",A,False,A,True,False,2,4186
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,16760
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,2,"James K., 28, Full-time",A,True,A,True,True,3,13999
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,20324
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,10107
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,5,"Anika P., 29, Full-time",D,True,D,True,True,4,8320
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,6,"David H., 47, Full-time",A,True,A,True,True,2,7830
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,7,"Fatima A., 33, Contract",D,False,A,False,True,3,20610
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,8,"Tom B., 22, Full-time",D,True,D,True,True,3,12616
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,9,"Olga S., 38, Full-time",A,True,A,True,True,3,17708
P0410,Imran A. Butt,Pakistani,23-27,A_no_explanation,2,2.8,4.8,10,"Chen W., 45, Part-time",A,False,A,True,False,2,12209
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,16866
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,2,"James K., 28, Full-time",A,True,D,False,False,3,17598
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,3,"Priya R., 41, Self-employed",D,False,D,True,False,2,9382
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,1,13124
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,5,"Anika P., 29, Full-time",D,True,A,False,False,3,21652
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,6,"David H., 47, Full-time",A,True,A,True,True,4,13639
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,7,"Fatima A., 33, Contract",D,False,A,False,True,3,18744
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,8,"Tom B., 22, Full-time",D,True,D,True,True,3,12066
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,9,"Olga S., 38, Full-time",A,True,A,True,True,4,13534
P0411,Zain A. Malik,Pakistani,28-32,B_surface,2,2.6,3.9,10,"Chen W., 45, Part-time",A,False,A,True,False,4,13919
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,15864
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,2,"James K., 28, Full-time",A,True,A,True,True,2,12787
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,10757
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,12500
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,5,"Anika P., 29, Full-time",D,True,D,True,True,3,11158
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,6,"David H., 47, Full-time",A,True,A,True,True,2,9979
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,7,"Fatima A., 33, Contract",D,False,A,False,True,2,19072
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,8,"Tom B., 22, Full-time",D,True,D,True,True,4,13678
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,9,"Olga S., 38, Full-time",A,True,A,True,True,3,17653
P0412,Mia A. Adams,British,23-27,B_surface,0,4.5,2.6,10,"Chen W., 45, Part-time",A,False,A,True,False,4,13821
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,24981
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,2,"James K., 28, Full-time",A,True,D,False,False,2,21189
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,22102
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,9487
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,5,"Anika P., 29, Full-time",D,True,D,True,True,4,20572
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,6,"David H., 47, Full-time",A,True,A,True,True,2,7110
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,7,"Fatima A., 33, Contract",D,False,A,False,True,3,19830
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,8,"Tom B., 22, Full-time",D,True,D,True,True,3,10310
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,9,"Olga S., 38, Full-time",A,True,D,False,False,2,22175
P0413,Abdur Rahman,Bangladeshi,28-32,B_surface,1,4.9,5.0,10,"Chen W., 45, Part-time",A,False,A,True,False,3,15475
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,17948
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,2,"James K., 28, Full-time",A,True,A,True,True,3,12637
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,13863
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,7075
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,5,"Anika P., 29, Full-time",D,True,A,False,False,3,19312
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,6,"David H., 47, Full-time",A,True,D,False,False,2,19144
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,7,"Fatima A., 33, Contract",D,False,D,True,False,5,8194
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,8,"Tom B., 22, Full-time",D,True,D,True,True,3,7786
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,9,"Olga S., 38, Full-time",A,True,A,True,True,4,14219
P0414,Sana Malik,Pakistani,28-32,A_no_explanation,3,2.9,3.8,10,"Chen W., 45, Part-time",A,False,A,True,False,2,13220
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,1,"Sarah M., 34, Part-time",D,True,D,True,True,5,13412
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,2,"James K., 28, Full-time",A,True,A,True,True,3,9252
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,25464
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,9660
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,5,"Anika P., 29, Full-time",D,True,D,True,True,4,13959
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,6,"David H., 47, Full-time",A,True,A,True,True,4,17781
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,7,"Fatima A., 33, Contract",D,False,D,True,False,3,16126
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,8,"Tom B., 22, Full-time",D,True,D,True,True,2,10588
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,9,"Olga S., 38, Full-time",A,True,A,True,True,3,16039
P0415,Chloe A. Martin,British,18-22,C_counterfactual,0,2.9,2.9,10,"Chen W., 45, Part-time",A,False,A,True,False,4,22047
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,14317
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,2,"James K., 28, Full-time",A,True,D,False,False,4,19358
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,22380
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,20160
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,5,"Anika P., 29, Full-time",D,True,A,False,False,1,24917
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,6,"David H., 47, Full-time",A,True,D,False,False,3,23965
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,7,"Fatima A., 33, Contract",D,False,D,True,False,3,12505
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,8,"Tom B., 22, Full-time",D,True,D,True,True,3,15726
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,9,"Olga S., 38, Full-time",A,True,D,False,False,3,12646
P0416,Aiden Young,British,23-27,B_surface,2,2.5,4.3,10,"Chen W., 45, Part-time",A,False,D,False,True,4,21935
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,21702
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,2,"James K., 28, Full-time",A,True,D,False,False,4,30441
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,22600
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,8544
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,5,"Anika P., 29, Full-time",D,True,D,True,True,4,19693
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,6,"David H., 47, Full-time",A,True,A,True,True,4,14261
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,7,"Fatima A., 33, Contract",D,False,D,True,False,4,9019
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,8,"Tom B., 22, Full-time",D,True,A,False,False,2,23896
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,9,"Olga S., 38, Full-time",A,True,D,False,False,3,21591
P0417,Aklima Begum,Bangladeshi,33-40,C_counterfactual,0,2.9,3.3,10,"Chen W., 45, Part-time",A,False,D,False,True,4,30717
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,21046
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,2,"James K., 28, Full-time",A,True,A,True,True,5,12170
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,26243
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,23355
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,5,"Anika P., 29, Full-time",D,True,D,True,True,3,13066
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,6,"David H., 47, Full-time",A,True,A,True,True,3,13968
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,7,"Fatima A., 33, Contract",D,False,A,False,True,4,26666
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,8,"Tom B., 22, Full-time",D,True,D,True,True,4,17088
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,9,"Olga S., 38, Full-time",A,True,A,True,True,5,15372
P0418,Folake Afolabi,Nigerian,18-22,C_counterfactual,1,4.3,3.7,10,"Chen W., 45, Part-time",A,False,A,True,False,5,22458
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,15218
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,2,"James K., 28, Full-time",A,True,A,True,True,3,15532
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,17996
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,10176
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,5,"Anika P., 29, Full-time",D,True,A,False,False,2,23756
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,6,"David H., 47, Full-time",A,True,A,True,True,4,17686
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,7,"Fatima A., 33, Contract",D,False,A,False,True,2,20431
P0419,Rania Al-Rashidi,Other,23-27,C_counterfactual,1,3.4,3.7,8,"Tom B., 22, Full-time",D,True,A,False,False,3,21263
